program_id,university_id,student_gre,student_toefl,student_gpa,student_work_experience,admission_result,admission_year,record_id
346,85,,105.0,3.09,16.0,Rejected,2022,12933
346,85,301.0,81.0,3.83,45.0,Admitted,2019,12934
346,85,,120.0,4.0,84.0,Admitted,2021,12935
346,85,311.0,95.0,3.47,57.0,Rejected,2022,12936
346,85,106.0,146.0,4.2,-8.0,Rejected,2022,12937
346,85,272.0,81.0,2.08,,Admitted,2022,12938
347,86,252.0,141.0,4.59,-9.0,Rejected,2023,12939
347,86,338.0,114.0,2.92,30.0,Admitted,2022,12940
347,86,280.0,118.0,2.23,11.0,Admitted,2018,12941
347,86,154.0,124.0,4.61,,Admitted,2022,12942
347,86,265.0,112.0,3.3,47.0,Rejected,2018,12943
347,86,278.0,104.0,2.81,41.0,Admitted,2018,12944
347,86,340.0,120.0,4.0,82.0,Rejected,2023,12945
347,86,267.0,104.0,2.88,19.0,Admitted,2019,12946
347,86,288.0,100.0,2.74,50.0,Admitted,2022,12947
347,86,294.0,78.0,2.36,36.0,Admitted,2020,12948
347,86,292.0,61.0,3.51,9.0,Admitted,2019,12949
347,86,294.0,67.0,2.84,38.0,Rejected,2018,12950
347,86,277.0,104.0,2.38,43.0,Admitted,2023,12951
347,86,322.0,62.0,3.91,4.0,Admitted,2020,12952
347,86,334.0,109.0,2.71,38.0,Admitted,2022,12953
347,86,323.0,74.0,2.26,13.0,Rejected,2021,12954
347,86,325.0,75.0,2.46,32.0,Rejected,2023,12955
347,86,303.0,98.0,3.51,22.0,Rejected,2023,12956
347,86,324.0,113.0,3.94,,Admitted,2022,12957
347,86,264.0,111.0,2.2,7.0,Rejected,2021,12958
347,86,340.0,103.0,2.78,23.0,Rejected,2018,12959
347,86,193.0,132.0,,-9.0,Rejected,2022,12960
347,86,321.0,91.0,3.29,,Rejected,2020,12961
347,86,283.0,81.0,2.33,54.0,Rejected,2019,12962
347,86,265.0,89.0,2.3,46.0,Rejected,2020,12963
347,86,243.0,127.0,4.97,-10.0,Admitted,2020,12964
347,86,307.0,107.0,3.44,56.0,Admitted,2020,12965
347,86,148.0,130.0,4.24,-6.0,Admitted,2018,12966
347,86,288.0,93.0,3.37,21.0,Rejected,2023,12967
347,86,323.0,112.0,2.22,55.0,Rejected,2023,12968
347,86,325.0,78.0,2.99,56.0,Admitted,2020,12969
347,86,316.0,98.0,2.51,0.0,Admitted,2020,12970
347,86,334.0,77.0,3.38,14.0,Admitted,2019,12971
347,86,315.0,91.0,2.91,18.0,Admitted,2020,12972
347,86,170.0,134.0,4.79,-2.0,Admitted,2019,12973
347,86,,107.0,2.26,53.0,Admitted,2023,12974
347,86,340.0,119.0,3.97,41.0,Admitted,2023,12975
347,86,284.0,88.0,3.37,52.0,Admitted,2019,12976
347,86,317.0,,2.18,15.0,Rejected,2018,12977
348,86,322.0,119.0,2.98,19.0,Admitted,2020,12978
348,86,299.0,80.0,2.96,11.0,Rejected,2019,12979
348,86,285.0,119.0,,32.0,Rejected,2022,12980
348,86,340.0,120.0,4.0,101.0,Rejected,2021,12981
348,86,264.0,118.0,3.92,30.0,Rejected,2022,12982
348,86,317.0,101.0,,37.0,Rejected,2023,12983
348,86,271.0,64.0,3.72,,Admitted,2020,12984
348,86,,76.0,,24.0,Rejected,2023,12985
348,86,333.0,,3.51,30.0,Rejected,2020,12986
348,86,295.0,,2.63,51.0,Admitted,2023,12987
348,86,275.0,69.0,2.59,41.0,Admitted,2023,12988
348,86,333.0,94.0,,1.0,Admitted,2018,12989
348,86,,92.0,3.56,9.0,Admitted,2022,12990
348,86,330.0,,3.5,27.0,Admitted,2022,12991
348,86,279.0,82.0,3.68,8.0,Admitted,2021,12992
348,86,263.0,81.0,2.39,8.0,Rejected,2018,12993
348,86,266.0,92.0,3.08,48.0,Admitted,2021,12994
348,86,264.0,,3.76,51.0,Admitted,2020,12995
348,86,298.0,62.0,2.27,49.0,Rejected,2019,12996
348,86,265.0,60.0,2.38,49.0,Rejected,2019,12997
348,86,,113.0,2.53,10.0,Admitted,2021,12998
348,86,266.0,60.0,2.38,28.0,Admitted,2018,12999
348,86,,120.0,4.0,100.0,Admitted,2021,13000
348,86,329.0,83.0,,51.0,Rejected,2019,13001
348,86,316.0,69.0,,10.0,Admitted,2020,13002
348,86,326.0,,3.66,7.0,Admitted,2022,13003
348,86,340.0,120.0,4.0,107.0,Rejected,2020,13004
348,86,274.0,90.0,2.08,42.0,Rejected,2022,13005
348,86,306.0,100.0,2.84,,Rejected,2020,13006
348,86,332.0,82.0,2.28,19.0,Rejected,2018,13007
348,86,,120.0,2.11,56.0,Rejected,2023,13008
348,86,330.0,84.0,3.16,39.0,Admitted,2023,13009
348,86,330.0,112.0,2.44,10.0,Admitted,2020,13010
348,86,323.0,68.0,2.62,20.0,Rejected,2022,13011
348,86,317.0,78.0,2.6,48.0,Admitted,2022,13012
348,86,271.0,111.0,2.65,,Rejected,2019,13013
348,86,340.0,120.0,4.0,119.0,Rejected,2023,13014
349,86,311.0,109.0,3.56,39.0,Admitted,2022,13015
349,86,275.0,77.0,,43.0,Rejected,2019,13016
349,86,340.0,104.0,3.32,27.0,Rejected,2018,13017
349,86,318.0,,,22.0,Rejected,2020,13018
349,86,331.0,110.0,2.44,29.0,Admitted,2023,13019
349,86,316.0,,3.17,17.0,Admitted,2019,13020
349,86,335.0,82.0,2.44,43.0,Rejected,2022,13021
349,86,329.0,100.0,,51.0,Rejected,2019,13022
349,86,,91.0,2.78,42.0,Rejected,2022,13023
349,86,277.0,92.0,3.66,29.0,Admitted,2023,13024
349,86,306.0,100.0,3.0,49.0,Admitted,2021,13025
349,86,268.0,115.0,3.67,13.0,Admitted,2021,13026
349,86,297.0,112.0,2.03,33.0,Admitted,2023,13027
349,86,277.0,,3.51,9.0,Admitted,2022,13028
349,86,330.0,66.0,2.71,38.0,Admitted,2023,13029
349,86,271.0,105.0,2.74,22.0,Rejected,2023,13030
349,86,337.0,66.0,2.42,27.0,Admitted,2020,13031
349,86,265.0,98.0,3.79,,Admitted,2023,13032
349,86,302.0,83.0,2.51,27.0,Rejected,2021,13033
349,86,292.0,60.0,3.54,45.0,Rejected,2018,13034
349,86,261.0,76.0,3.07,29.0,Rejected,2023,13035
349,86,294.0,,2.18,59.0,Admitted,2021,13036
349,86,,81.0,2.46,22.0,Rejected,2020,13037
349,86,272.0,71.0,,,Admitted,2019,13038
349,86,331.0,113.0,3.67,0.0,Admitted,2018,13039
349,86,265.0,110.0,3.57,32.0,Admitted,2021,13040
349,86,275.0,76.0,,4.0,Rejected,2018,13041
349,86,323.0,107.0,3.11,50.0,Admitted,2020,13042
349,86,337.0,88.0,2.01,17.0,Admitted,2019,13043
349,86,270.0,71.0,3.93,35.0,Rejected,2023,13044
349,86,340.0,120.0,4.0,,Admitted,2022,13045
349,86,308.0,,3.53,24.0,Rejected,2021,13046
349,86,296.0,,2.1,58.0,Admitted,2023,13047
349,86,308.0,98.0,3.82,1.0,Admitted,2021,13048
349,86,,62.0,3.28,6.0,Admitted,2021,13049
349,86,340.0,120.0,4.0,105.0,Admitted,2022,13050
349,86,290.0,77.0,2.4,53.0,Rejected,2021,13051
349,86,,,2.78,36.0,Rejected,2021,13052
350,86,,85.0,3.02,5.0,Admitted,2021,13053
350,86,,,,23.0,Admitted,2023,13054
350,86,340.0,120.0,4.0,109.0,Admitted,2023,13055
350,86,282.0,112.0,3.19,16.0,Rejected,2022,13056
350,86,340.0,67.0,2.57,0.0,Admitted,2022,13057
350,86,285.0,87.0,3.3,8.0,Admitted,2019,13058
350,86,327.0,74.0,2.86,28.0,Rejected,2019,13059
350,86,,100.0,3.11,11.0,Rejected,2023,13060
350,86,294.0,,3.73,43.0,Rejected,2022,13061
350,86,306.0,79.0,2.52,4.0,Rejected,2019,13062
350,86,308.0,,2.92,52.0,Admitted,2023,13063
350,86,310.0,61.0,3.52,3.0,Rejected,2022,13064
350,86,282.0,80.0,3.78,12.0,Admitted,2022,13065
350,86,284.0,86.0,3.96,5.0,Admitted,2018,13066
350,86,277.0,116.0,2.6,41.0,Admitted,2022,13067
350,86,286.0,,2.06,35.0,Admitted,2018,13068
350,86,340.0,81.0,2.37,10.0,Rejected,2020,13069
350,86,285.0,,,44.0,Admitted,2022,13070
350,86,267.0,118.0,3.13,9.0,Admitted,2023,13071
350,86,317.0,93.0,2.52,,Admitted,2021,13072
350,86,320.0,104.0,3.19,23.0,Rejected,2023,13073
350,86,267.0,95.0,2.66,32.0,Rejected,2020,13074
350,86,326.0,97.0,2.77,35.0,Admitted,2018,13075
350,86,291.0,112.0,2.19,3.0,Admitted,2018,13076
350,86,260.0,68.0,3.55,24.0,Rejected,2019,13077
350,86,,,2.73,19.0,Admitted,2020,13078
350,86,324.0,120.0,2.78,38.0,Rejected,2020,13079
351,86,328.0,62.0,2.67,26.0,Rejected,2020,13080
351,86,337.0,96.0,3.5,59.0,Rejected,2023,13081
351,86,327.0,76.0,3.42,1.0,Admitted,2019,13082
351,86,320.0,115.0,2.82,42.0,Admitted,2020,13083
351,86,303.0,83.0,3.59,37.0,Rejected,2018,13084
351,86,251.0,137.0,4.12,-3.0,Admitted,2018,13085
351,86,308.0,63.0,2.57,18.0,Admitted,2019,13086
351,86,334.0,60.0,2.34,5.0,Rejected,2020,13087
351,86,324.0,97.0,,57.0,Admitted,2019,13088
351,86,267.0,72.0,2.39,9.0,Rejected,2019,13089
351,86,291.0,88.0,2.03,51.0,Admitted,2019,13090
351,86,318.0,91.0,3.42,36.0,Rejected,2021,13091
351,86,325.0,,,,Rejected,2022,13092
351,86,331.0,90.0,3.2,15.0,Admitted,2020,13093
351,86,118.0,132.0,4.75,-9.0,Rejected,2021,13094
351,86,274.0,119.0,2.86,5.0,Admitted,2023,13095
351,86,317.0,120.0,2.07,12.0,Rejected,2021,13096
351,86,328.0,91.0,3.06,52.0,Admitted,2022,13097
351,86,,103.0,3.13,47.0,Admitted,2023,13098
351,86,316.0,96.0,2.43,23.0,Admitted,2023,13099
351,86,312.0,72.0,3.47,16.0,Rejected,2018,13100
351,86,,94.0,3.96,33.0,Rejected,2023,13101
351,86,267.0,70.0,2.04,21.0,Admitted,2018,13102
351,86,304.0,110.0,,1.0,Rejected,2020,13103
351,86,308.0,84.0,2.75,28.0,Admitted,2018,13104
351,86,273.0,119.0,3.08,38.0,Admitted,2022,13105
351,86,340.0,120.0,4.0,,Rejected,2019,13106
351,86,305.0,87.0,3.37,12.0,Rejected,2022,13107
351,86,304.0,88.0,,8.0,Admitted,2019,13108
351,86,293.0,60.0,3.97,26.0,Rejected,2022,13109
351,86,308.0,85.0,2.6,,Admitted,2022,13110
351,86,287.0,118.0,2.83,18.0,Rejected,2022,13111
351,86,338.0,,3.77,35.0,Admitted,2021,13112
352,87,306.0,94.0,3.58,43.0,Rejected,2020,13113
352,87,190.0,144.0,,-11.0,Rejected,2019,13114
352,87,309.0,63.0,2.23,55.0,Rejected,2020,13115
352,87,315.0,,3.57,20.0,Rejected,2022,13116
352,87,269.0,71.0,3.92,47.0,Admitted,2023,13117
352,87,,,3.24,47.0,Admitted,2018,13118
352,87,271.0,70.0,3.3,19.0,Admitted,2019,13119
352,87,288.0,93.0,2.08,14.0,Rejected,2020,13120
352,87,268.0,,2.78,9.0,Rejected,2018,13121
352,87,197.0,145.0,4.21,-6.0,Rejected,2019,13122
352,87,,114.0,3.47,17.0,Admitted,2021,13123
352,87,307.0,105.0,3.23,29.0,Rejected,2020,13124
352,87,291.0,93.0,3.27,10.0,Rejected,2022,13125
352,87,264.0,81.0,2.93,54.0,Admitted,2023,13126
352,87,293.0,63.0,3.07,9.0,Rejected,2022,13127
352,87,268.0,74.0,3.39,1.0,Admitted,2019,13128
352,87,336.0,77.0,2.81,51.0,Admitted,2020,13129
352,87,300.0,74.0,3.74,42.0,Admitted,2018,13130
352,87,289.0,,3.81,16.0,Admitted,2018,13131
352,87,329.0,107.0,2.8,56.0,Rejected,2023,13132
352,87,289.0,,3.82,51.0,Rejected,2020,13133
352,87,300.0,107.0,2.75,50.0,Rejected,2020,13134
352,87,117.0,136.0,4.48,-9.0,Rejected,2018,13135
352,87,264.0,89.0,3.51,,Admitted,2019,13136
352,87,303.0,103.0,2.85,11.0,Rejected,2020,13137
352,87,300.0,,2.15,,Admitted,2021,13138
352,87,274.0,64.0,3.9,45.0,Admitted,2022,13139
352,87,335.0,83.0,3.36,52.0,Admitted,2023,13140
352,87,260.0,63.0,2.29,32.0,Rejected,2020,13141
352,87,340.0,70.0,2.8,39.0,Rejected,2022,13142
352,87,325.0,113.0,3.88,30.0,Admitted,2022,13143
352,87,261.0,83.0,2.35,40.0,Rejected,2021,13144
352,87,302.0,96.0,,40.0,Rejected,2019,13145
352,87,260.0,81.0,2.7,46.0,Admitted,2023,13146
352,87,304.0,99.0,3.88,6.0,Admitted,2021,13147
352,87,277.0,104.0,3.36,30.0,Rejected,2018,13148
352,87,,66.0,2.69,18.0,Rejected,2021,13149
352,87,296.0,111.0,3.86,30.0,Rejected,2018,13150
352,87,280.0,64.0,2.36,53.0,Admitted,2023,13151
352,87,286.0,77.0,2.56,29.0,Admitted,2019,13152
352,87,328.0,60.0,2.2,57.0,Rejected,2020,13153
353,87,262.0,120.0,2.35,40.0,Admitted,2022,13154
353,87,,77.0,3.16,36.0,Admitted,2020,13155
353,87,,,2.49,51.0,Rejected,2021,13156
353,87,340.0,120.0,4.0,92.0,Admitted,2021,13157
353,87,339.0,110.0,2.77,51.0,Rejected,2023,13158
353,87,263.0,73.0,2.31,13.0,Admitted,2021,13159
353,87,277.0,97.0,2.44,28.0,Admitted,2018,13160
353,87,285.0,86.0,2.55,45.0,Rejected,2018,13161
353,87,327.0,,3.93,26.0,Admitted,2023,13162
353,87,323.0,100.0,3.88,26.0,Admitted,2022,13163
353,87,,100.0,2.86,53.0,Admitted,2022,13164
353,87,273.0,107.0,3.91,46.0,Rejected,2019,13165
353,87,340.0,120.0,4.0,78.0,Admitted,2019,13166
353,87,266.0,96.0,,29.0,Admitted,2021,13167
353,87,296.0,,3.22,57.0,Admitted,2023,13168
353,87,,109.0,3.45,31.0,Rejected,2021,13169
353,87,265.0,108.0,2.73,20.0,Admitted,2022,13170
353,87,274.0,,,57.0,Rejected,2022,13171
353,87,,96.0,2.33,46.0,Rejected,2019,13172
353,87,265.0,112.0,,29.0,Rejected,2018,13173
353,87,272.0,113.0,2.97,37.0,Rejected,2018,13174
353,87,295.0,97.0,3.97,56.0,Admitted,2022,13175
353,87,,,3.49,60.0,Admitted,2020,13176
353,87,336.0,71.0,3.36,43.0,Admitted,2018,13177
353,87,288.0,,2.12,36.0,Admitted,2022,13178
353,87,300.0,63.0,3.61,48.0,Rejected,2018,13179
353,87,286.0,92.0,3.55,50.0,Admitted,2023,13180
353,87,307.0,111.0,3.0,17.0,Rejected,2018,13181
353,87,338.0,92.0,2.13,33.0,Rejected,2020,13182
353,87,327.0,99.0,2.28,13.0,Admitted,2022,13183
353,87,313.0,74.0,2.08,54.0,Admitted,2021,13184
353,87,303.0,85.0,3.9,1.0,Rejected,2022,13185
353,87,261.0,116.0,3.28,21.0,Rejected,2019,13186
353,87,316.0,66.0,,37.0,Admitted,2019,13187
353,87,269.0,92.0,,4.0,Admitted,2020,13188
353,87,289.0,105.0,,10.0,Rejected,2022,13189
353,87,311.0,96.0,2.76,53.0,Admitted,2023,13190
353,87,,117.0,3.57,47.0,Rejected,2022,13191
353,87,260.0,,2.68,24.0,Admitted,2023,13192
354,87,262.0,102.0,3.33,1.0,Rejected,2021,13193
354,87,292.0,111.0,2.76,35.0,Rejected,2018,13194
354,87,287.0,110.0,,48.0,Admitted,2021,13195
354,87,291.0,68.0,2.36,,Rejected,2019,13196
354,87,279.0,,2.31,23.0,Admitted,2022,13197
354,87,294.0,70.0,3.57,60.0,Rejected,2021,13198
354,87,194.0,142.0,4.38,-11.0,Rejected,2020,13199
354,87,261.0,80.0,2.98,37.0,Admitted,2018,13200
354,87,314.0,83.0,2.7,20.0,Admitted,2018,13201
354,87,324.0,78.0,2.34,26.0,Rejected,2022,13202
354,87,333.0,87.0,3.7,60.0,Admitted,2019,13203
354,87,285.0,85.0,2.19,29.0,Rejected,2018,13204
354,87,280.0,82.0,3.17,60.0,Admitted,2019,13205
354,87,320.0,63.0,3.6,38.0,Admitted,2021,13206
354,87,338.0,105.0,,47.0,Admitted,2021,13207
354,87,271.0,65.0,2.7,15.0,Admitted,2021,13208
354,87,270.0,64.0,3.22,,Rejected,2021,13209
354,87,,85.0,3.53,8.0,Rejected,2021,13210
354,87,274.0,89.0,2.13,53.0,Admitted,2023,13211
354,87,269.0,98.0,2.15,,Admitted,2021,13212
354,87,263.0,96.0,2.03,57.0,Admitted,2023,13213
354,87,287.0,98.0,,52.0,Rejected,2018,13214
354,87,309.0,,2.87,4.0,Rejected,2021,13215
354,87,,90.0,3.86,3.0,Admitted,2018,13216
354,87,306.0,69.0,3.62,3.0,Admitted,2019,13217
354,87,283.0,96.0,2.97,20.0,Rejected,2023,13218
354,87,332.0,103.0,3.92,23.0,Admitted,2022,13219
354,87,331.0,99.0,2.57,42.0,Admitted,2021,13220
354,87,260.0,98.0,3.88,27.0,Admitted,2018,13221
354,87,317.0,80.0,3.8,45.0,Rejected,2019,13222
354,87,266.0,74.0,3.82,,Admitted,2023,13223
354,87,289.0,100.0,2.97,32.0,Admitted,2019,13224
354,87,272.0,87.0,3.02,45.0,Admitted,2020,13225
354,87,316.0,120.0,2.01,53.0,Admitted,2023,13226
354,87,175.0,135.0,4.33,-5.0,Rejected,2021,13227
354,87,166.0,149.0,4.44,-1.0,Admitted,2020,13228
354,87,,68.0,3.12,,Admitted,2019,13229
354,87,262.0,116.0,3.05,,Rejected,2019,13230
354,87,310.0,112.0,3.02,2.0,Rejected,2019,13231
354,87,285.0,90.0,3.41,44.0,Rejected,2022,13232
354,87,268.0,,2.11,0.0,Admitted,2022,13233
354,87,334.0,104.0,2.79,5.0,Admitted,2023,13234
354,87,316.0,91.0,3.3,27.0,Admitted,2020,13235
354,87,295.0,109.0,3.95,46.0,Admitted,2021,13236
354,87,,79.0,3.71,32.0,Rejected,2018,13237
354,87,323.0,110.0,3.2,11.0,Admitted,2022,13238
354,87,260.0,73.0,2.8,32.0,Rejected,2021,13239
354,87,126.0,144.0,4.92,-4.0,Admitted,2023,13240
354,87,340.0,107.0,3.59,17.0,Admitted,2023,13241
354,87,287.0,90.0,3.83,52.0,Rejected,2022,13242
355,87,,87.0,2.63,6.0,Rejected,2022,13243
355,87,325.0,66.0,3.81,53.0,Admitted,2020,13244
355,87,309.0,74.0,3.96,32.0,Rejected,2018,13245
355,87,300.0,118.0,2.57,45.0,Admitted,2023,13246
355,87,269.0,87.0,,6.0,Admitted,2023,13247
355,87,266.0,112.0,3.37,47.0,Admitted,2022,13248
355,87,281.0,66.0,2.68,8.0,Admitted,2022,13249
355,87,275.0,88.0,,60.0,Rejected,2020,13250
355,87,302.0,104.0,2.39,8.0,Rejected,2020,13251
355,87,,63.0,2.67,51.0,Rejected,2018,13252
355,87,276.0,81.0,3.68,2.0,Admitted,2023,13253
355,87,317.0,112.0,2.21,35.0,Admitted,2019,13254
355,87,286.0,81.0,2.34,43.0,Admitted,2020,13255
355,87,278.0,63.0,3.31,3.0,Rejected,2021,13256
355,87,321.0,81.0,2.15,17.0,Rejected,2023,13257
355,87,,95.0,3.18,54.0,Rejected,2022,13258
355,87,292.0,117.0,3.79,38.0,Admitted,2018,13259
355,87,298.0,105.0,3.16,16.0,Rejected,2023,13260
355,87,335.0,91.0,3.84,4.0,Rejected,2018,13261
355,87,273.0,76.0,2.01,32.0,Admitted,2022,13262
355,87,290.0,88.0,2.03,19.0,Admitted,2023,13263
355,87,332.0,76.0,2.08,29.0,Admitted,2018,13264
355,87,331.0,113.0,2.65,38.0,Admitted,2019,13265
355,87,325.0,96.0,2.06,27.0,Rejected,2019,13266
355,87,276.0,86.0,2.26,38.0,Rejected,2018,13267
355,87,328.0,116.0,3.2,20.0,Rejected,2018,13268
355,87,277.0,71.0,2.68,7.0,Rejected,2019,13269
355,87,325.0,94.0,2.76,41.0,Admitted,2019,13270
355,87,340.0,,4.0,105.0,Admitted,2020,13271
355,87,340.0,120.0,4.0,,Rejected,2022,13272
355,87,,,3.41,1.0,Rejected,2020,13273
355,87,300.0,74.0,3.64,14.0,Rejected,2020,13274
355,87,281.0,117.0,3.43,,Rejected,2018,13275
355,87,262.0,92.0,,,Admitted,2022,13276
355,87,304.0,101.0,2.31,54.0,Admitted,2022,13277
355,87,335.0,93.0,2.51,30.0,Rejected,2019,13278
355,87,301.0,103.0,3.55,42.0,Admitted,2023,13279
355,87,299.0,80.0,2.14,60.0,Rejected,2019,13280
356,88,,77.0,3.39,10.0,Admitted,2023,13281
356,88,284.0,74.0,,58.0,Admitted,2022,13282
356,88,331.0,100.0,3.61,26.0,Rejected,2019,13283
356,88,269.0,105.0,3.54,30.0,Rejected,2021,13284
356,88,284.0,91.0,3.03,44.0,Admitted,2022,13285
356,88,313.0,107.0,2.13,2.0,Rejected,2018,13286
356,88,328.0,100.0,3.83,58.0,Admitted,2021,13287
356,88,290.0,115.0,2.64,47.0,Admitted,2022,13288
356,88,299.0,61.0,2.29,12.0,Admitted,2019,13289
356,88,318.0,118.0,2.29,27.0,Rejected,2021,13290
356,88,300.0,83.0,,55.0,Rejected,2023,13291
356,88,332.0,105.0,2.38,2.0,Admitted,2021,13292
356,88,289.0,60.0,,42.0,Rejected,2019,13293
356,88,,115.0,3.77,44.0,Rejected,2023,13294
356,88,264.0,66.0,3.48,,Admitted,2023,13295
356,88,300.0,68.0,2.41,49.0,Rejected,2023,13296
356,88,319.0,82.0,2.35,33.0,Rejected,2022,13297
356,88,320.0,113.0,3.38,14.0,Admitted,2023,13298
356,88,325.0,89.0,2.74,16.0,Admitted,2020,13299
356,88,321.0,84.0,,41.0,Rejected,2021,13300
356,88,,73.0,2.74,29.0,Admitted,2023,13301
356,88,268.0,102.0,2.18,31.0,Admitted,2023,13302
356,88,325.0,98.0,3.73,0.0,Admitted,2021,13303
356,88,328.0,73.0,3.2,14.0,Rejected,2021,13304
356,88,290.0,64.0,2.7,41.0,Rejected,2023,13305
356,88,340.0,120.0,4.0,79.0,Rejected,2019,13306
356,88,325.0,110.0,2.87,19.0,Admitted,2021,13307
356,88,239.0,126.0,4.98,-1.0,Rejected,2018,13308
357,88,291.0,98.0,3.85,,Rejected,2018,13309
357,88,,,,36.0,Rejected,2023,13310
357,88,267.0,78.0,3.28,11.0,Rejected,2019,13311
357,88,328.0,111.0,3.3,42.0,Rejected,2021,13312
357,88,304.0,99.0,2.96,31.0,Rejected,2020,13313
357,88,,89.0,3.85,11.0,Rejected,2019,13314
357,88,288.0,,3.39,10.0,Admitted,2018,13315
357,88,285.0,101.0,2.68,,Admitted,2023,13316
357,88,,114.0,2.89,19.0,Admitted,2019,13317
357,88,275.0,66.0,2.16,0.0,Rejected,2019,13318
357,88,287.0,61.0,2.83,51.0,Rejected,2018,13319
357,88,335.0,113.0,2.56,58.0,Admitted,2020,13320
357,88,,,2.44,45.0,Admitted,2019,13321
357,88,317.0,99.0,3.29,15.0,Admitted,2023,13322
357,88,321.0,68.0,,60.0,Rejected,2022,13323
357,88,278.0,,3.84,11.0,Rejected,2022,13324
357,88,297.0,61.0,2.54,15.0,Rejected,2021,13325
357,88,326.0,76.0,,53.0,Rejected,2022,13326
357,88,265.0,87.0,2.76,42.0,Rejected,2021,13327
357,88,325.0,99.0,,59.0,Rejected,2023,13328
357,88,260.0,91.0,3.75,30.0,Rejected,2018,13329
357,88,,116.0,2.79,37.0,Admitted,2022,13330
357,88,333.0,,2.94,60.0,Admitted,2020,13331
357,88,317.0,61.0,,,Rejected,2023,13332
357,88,270.0,74.0,2.94,51.0,Rejected,2020,13333
357,88,338.0,,3.5,45.0,Rejected,2021,13334
357,88,,72.0,3.48,,Admitted,2020,13335
357,88,196.0,141.0,4.74,,Admitted,2021,13336
357,88,267.0,82.0,3.35,47.0,Rejected,2018,13337
357,88,260.0,101.0,2.35,,Admitted,2022,13338
357,88,340.0,112.0,2.98,59.0,Admitted,2018,13339
358,88,300.0,91.0,3.65,14.0,Rejected,2019,13340
358,88,314.0,114.0,3.08,32.0,Admitted,2018,13341
358,88,320.0,105.0,2.25,29.0,Rejected,2022,13342
358,88,321.0,101.0,2.34,1.0,Admitted,2021,13343
358,88,280.0,111.0,3.02,24.0,Admitted,2023,13344
358,88,338.0,74.0,2.4,57.0,Admitted,2018,13345
358,88,285.0,105.0,3.21,33.0,Rejected,2023,13346
358,88,274.0,67.0,2.57,60.0,Rejected,2020,13347
358,88,295.0,66.0,3.1,4.0,Admitted,2020,13348
358,88,329.0,73.0,3.17,45.0,Rejected,2018,13349
358,88,337.0,120.0,3.79,4.0,Rejected,2020,13350
358,88,261.0,97.0,3.14,19.0,Admitted,2020,13351
358,88,292.0,73.0,,16.0,Admitted,2023,13352
358,88,,118.0,,54.0,Admitted,2019,13353
358,88,309.0,67.0,2.04,45.0,Rejected,2022,13354
358,88,303.0,78.0,3.29,15.0,Rejected,2022,13355
358,88,313.0,77.0,2.82,5.0,Rejected,2022,13356
358,88,308.0,60.0,3.44,,Admitted,2022,13357
358,88,336.0,61.0,3.81,42.0,Rejected,2023,13358
358,88,340.0,105.0,2.3,23.0,Rejected,2023,13359
358,88,282.0,98.0,3.22,33.0,Admitted,2019,13360
358,88,261.0,63.0,2.95,41.0,Admitted,2018,13361
358,88,325.0,110.0,2.92,34.0,Admitted,2018,13362
358,88,334.0,111.0,2.71,,Admitted,2021,13363
358,88,307.0,99.0,3.65,42.0,Rejected,2022,13364
358,88,277.0,,3.84,2.0,Rejected,2018,13365
358,88,152.0,142.0,4.66,-10.0,Admitted,2021,13366
358,88,332.0,61.0,2.65,56.0,Admitted,2021,13367
358,88,265.0,66.0,2.94,49.0,Rejected,2021,13368
358,88,337.0,62.0,3.78,45.0,Admitted,2022,13369
358,88,322.0,61.0,3.53,7.0,Admitted,2020,13370
358,88,311.0,111.0,3.93,52.0,Rejected,2020,13371
358,88,151.0,127.0,4.46,-9.0,Rejected,2019,13372
358,88,318.0,86.0,2.1,15.0,Admitted,2018,13373
358,88,272.0,104.0,2.28,20.0,Admitted,2018,13374
358,88,137.0,122.0,4.39,-5.0,Rejected,2019,13375
358,88,335.0,81.0,2.01,50.0,Admitted,2018,13376
358,88,310.0,97.0,2.13,23.0,Admitted,2023,13377
358,88,292.0,96.0,2.19,41.0,Rejected,2022,13378
358,88,270.0,118.0,,26.0,Admitted,2023,13379
358,88,293.0,106.0,3.56,1.0,Admitted,2019,13380
358,88,172.0,134.0,4.1,-11.0,Admitted,2018,13381
358,88,340.0,120.0,4.0,92.0,Rejected,2018,13382
358,88,340.0,120.0,4.0,95.0,Rejected,2022,13383
358,88,,88.0,2.73,21.0,Admitted,2018,13384
358,88,303.0,116.0,2.15,43.0,Admitted,2018,13385
359,88,335.0,120.0,2.27,20.0,Admitted,2020,13386
359,88,337.0,87.0,,,Rejected,2023,13387
359,88,278.0,87.0,3.79,58.0,Rejected,2019,13388
359,88,340.0,,4.0,77.0,Rejected,2019,13389
359,88,270.0,99.0,,41.0,Rejected,2022,13390
359,88,331.0,69.0,2.52,39.0,Admitted,2021,13391
359,88,295.0,,2.55,27.0,Rejected,2020,13392
359,88,269.0,101.0,2.95,16.0,Admitted,2022,13393
359,88,332.0,,3.72,10.0,Admitted,2021,13394
359,88,328.0,,2.29,48.0,Rejected,2021,13395
359,88,279.0,88.0,2.5,58.0,Rejected,2022,13396
359,88,277.0,114.0,2.32,,Rejected,2019,13397
359,88,260.0,96.0,2.06,15.0,Rejected,2018,13398
